朝代,姓名,姓名-简体,登科年份,登科年号,登科年号年份,登科年龄,科考成绩,字,字-简体,别号,别号-简体,别名_曾用名,别名_曾用名-简体,谥号,谥号-简体
,傅貴早,傅贵早,1265,,null,,,,,,,,,,
,蔡夢龍,蔡梦龙,1265,,null,,,,,,,,,,
,利子遠,利子远,1265,,null,,,,,,,,,,
,吳嗣亮,吴嗣亮,1265,,null,,,,,,,,,,
,章宗元,章宗元,1265,,null,,,,,,,,,,
,佘安裕,佘安裕,1265,,null,,,,,,,,,,
,葛應洪,葛应洪,1265,,null,,,,,,,,,,
,刁起龍,刁起龙,1265,,null,,,,,,,,,,
,趙汝仙,赵汝仙,1265,,null,,,,,,,,,,
,薛式之,薛式之,1265,,null,,,,,,,,,,
,薛次魏,薛次魏,1265,,null,,,,,,,,,,
,王武英,王武英,1265,,null,,,,,,,,,,
,王國亨,王国亨,1265,,null,,,,,,,,,,
,朱宗禮,朱宗礼,1265,,null,,,,,,,,,,
,趙棟孫,赵栋孙,1265,,null,,,,,,,,,,
,謝炎發,谢炎发,1265,,null,,,,,,,,,,
,章煒,章炜,1265,,null,,,,,,,,,,
,俞夢永,俞梦永,1265,,null,,,,,,,,,,
,高應炎,高应炎,1265,,null,,,,,,,,,,
,凌震炎,凌震炎,1265,,null,,,,,,,,,,
,陳文翁,陈文翁,1265,,null,,,,,,,,,,
,陳應酉,陈应酉,1265,,null,,,,,,,,,,
,戴松龍,戴松龙,1265,,null,,,,,,,,,,
,鄭士慶,郑士庆,1265,,null,,,,,,,,,,
,趙爓夫,赵爓夫,1265,,null,,,,,,,,,,
,周仁勇,周仁勇,1265,,null,,,,,,,,,,
,侯于周,侯于周,1265,,null,,,,,,,,,,
,何懋,何懋,1265,,null,,,,,,,,,,
,曹可道,曹可道,1265,,null,,,,,,,,,,
,陶國器,陶国器,1265,,null,,,,,,,,,,
,王有開,王有开,1265,,null,,,,,,,,,,
,戴肅,戴肃,1265,,null,,,,,,,,,,
,朱依,朱依,1265,,null,,,,,,,,,,
,孫應霖,孙应霖,1265,,null,,,,,,,,,,
,楊夢飛,杨梦飞,1265,,null,,,,,,,,,,
,黃丙炎,黄丙炎,1265,,null,,,,,文炳/純宗,文炳/纯宗,,,,
,趙崇懶,赵崇懒,1265,,null,,,,,,,,,,
,蔣應炎,蒋应炎,1265,,null,,,,,,,,,,
,趙希迭,赵希迭,1265,,null,,,,,,,,,,
,蔡崈予,蔡崈予,1265,,null,,,,,,,,,,
,孫朝瑛,孙朝瑛,1265,,null,,,,,,,,,,
,盛真子,盛真子,1265,,null,,,,,,,,,,
,趙希橭,赵希橭,1265,,null,,,,,,,,,,
,余丙發,余丙发,1265,,null,,,,,,,,,,
,蔣汝霖,蒋汝霖,1265,,null,,,,,,,,,,
,趙時傼,赵时傼,1265,,null,,,,,,,,,,
,趙孟仲,赵孟仲,1265,,null,,,,,,,,,,
,湯居易,汤居易,1265,,null,,,,,,,,,,
,李丙翁,李丙翁,1265,,null,,,,,,,,,,
,黃應鼎,黄应鼎,1265,,null,,,,,,,,,,
,趙孟望,赵孟望,1265,,null,,,,,,,,,,
,趙希杇,赵希杇,1265,,null,,,,,,,,,,
,趙時弟,赵时弟,1265,,null,,,,,,,,,,
,趙若疇,赵若畴,1265,,null,,,,,農甫,农甫,,,,
,吳大順,吴大顺,1265,,null,,,,,,,,,,
,孫治鳳,孙治凤,1265,,null,,,,,,,,,,
,曹一新,曹一新,1265,,null,,,,,,,,,,
,馬貴玉,马贵玉,1265,,null,,,,,,,,,,
,馮興子,冯兴子,1265,,null,,,,,,,,,,
,趙若淵,赵若渊,1265,,null,,,,,,,,,,
,趙希璀,赵希璀,1265,,null,,,,,,,,,,
,趙孟炢,赵孟炢,1265,,null,,,,,,,,,,
,趙孟珣,赵孟珣,1265,,null,,,,,,,,,,
,趙必埜,赵必埜,1265,,null,,,,,,,,,,
,趙閭夫,赵闾夫,1265,,null,,,,,,,,,,
,趙谔夫,赵谔夫,1265,,null,,,,,,,,,,
,奚迎泰,奚迎泰,1265,,null,,,,,,,,,,
,趙希遂,赵希遂,1265,,null,,,,,,,,,,
,傅仕龍,傅仕龙,1265,,null,,,,,,,,,,
,趙繼夫,赵继夫,1265,,null,,,,,,,,,,
,甯永己,宁永己,1265,,null,,,,,,,,,,
,羅均實,罗均实,1265,,null,,,,,,,,,,
,趙瀇夫,赵㲿夫,1265,,null,,,,,,,,,,
,趙必俹,赵必俹,1265,,null,,,,,亞夫,亚夫,,,,
,董殊,董殊,1265,,null,,,,,,,,,,
,趙希橋,赵希桥,1265,,null,,,,,,,,,,
,趙孟回,赵孟回,1265,,null,,,,,,,,,,
,沈應子,沈应子,1265,,null,,,,,,,,,,
,王集珍,王集珍,1265,,null,,,,,,,,,,
,李行可,李行可,1265,,null,,,,,,,,,,
,李時静,李时静,1265,,null,,,,,,,,,,
,程應世,程应世,1265,,null,,,,,,,,,,
,趙宗範,赵宗范,1265,,null,,,,,,,,,,
,丁嬉,丁嬉,1265,,null,,,,,,,,,,
,王白,王白,1265,,null,,,,,,,,,,
,趙必格,赵必格,1265,,null,,,,,,,,,,
,趙與垐,赵与垐,1265,,null,,,,,,,,,,
,趙時錅,赵时錅,1265,,null,,,,,,,,,,
,尹京,尹京,1265,,null,,,,,,,,,,
,趙崇沔,赵崇沔,1265,,null,,,,,思誠,思诚,,,,
,趙與潕,赵与𣲘,1265,,null,,,,,景陽,景阳,,,,
,沈應申,沈应申,1265,,null,,,,,,,,,,
,胡泰來,胡泰来,1265,,null,,,,,,,,,,
,趙善謁,赵善谒,1265,,null,,,,,,,,,,
,趙與桴,赵与桴,1265,,null,,,,,,,,,,
,趙應時,赵应时,1265,,null,,,,,,,,,,
,葉登雲,叶登云,1265,,null,,,,,,,,,,
,趙塖夫,赵塖夫,1265,,null,,,,,,,,,,
,曾尹,曾尹,1265,,null,,,,,,,,,,
,彭應祈,彭应祈,1265,,null,,,,,,,,,,
,余紹鴻,余绍鸿,1265,,null,,,,,,,,,,
,涂幼慶,涂幼庆,1265,,null,,,,,,,,,,
,江士龍,江士龙,1265,,null,,,,,,,,,,
,趙孟焴,赵孟焴,1265,,null,,,,,,,,,,
,周與端,周与端,1265,,null,,,,,,,,,,
,趙元卿,赵元卿,1265,,null,,,,,,,,,,
,趙崇頫,赵崇𫖯,1265,,null,,,,,,,,,,
,楊首龍,杨首龙,1265,,null,,,,,,,,,,
,邵夢接,邵梦接,1265,,null,,,,,,,,,,
,趙必採,赵必采,1265,,null,,,,,,,,,,
,葉德秀,叶德秀,1265,,null,,,,,,,,,,
,趙希軌,赵希轨,1265,,null,,,,,,,,,,
,張開龍,张开龙,1265,,null,,,,,,,,,,
,沈起巖,沈起岩,1265,,null,,,,,,,,,,
,卓起炎,卓起炎,1265,,null,,,,,,,,,,
,趙崇襜,赵崇襜,1265,,null,,,,,,,,,,
,謝元卿,谢元卿,1265,,null,,,,,,,,,,
,俞午,俞午,1265,,null,,,,,,,,,,
,徐灝,徐灏,1265,,null,,,,,,,,,,
,俞應僉,俞应佥,1265,,null,,,,,,,,,,
,張霄龍,张霄龙,1265,,null,,,,,,,,,,
,葉培,叶培,1265,,null,,,,,,,,,,
,章榮,章荣,1265,,null,,,,,,,,,,
,趙與攝,赵与摄,1265,,null,,,,,,,,,,
,潘百福,潘百福,1265,,null,,,,,,,,,,
,鮑起淵,鲍起渊,1265,,null,,,,,,,,,,
,戴天定,戴天定,1265,,null,,,,,,,,,,
,戴程,戴程,1265,,null,,,,,,,,,,
,趙元凯,赵元凯,1265,,null,,,,,,,,,,
,周澥,周澥,1265,,null,,,,,,,,,,
,鍾彝,钟彝,1265,,null,,,,,,,,,,
,趙必博,赵必博,1265,,null,,,,,,,,,,
,趙希蒁,赵希蒁,1265,,null,,,,,,,,,,
,趙良璨,赵良璨,1265,,null,,,,,,,,,,
,黃榮甫,黄荣甫,1265,,null,,,,,,,,,,
,趙由燦,赵由灿,1265,,null,,,,,,,,,,
,林子儀,林子仪,1265,,null,,,,,,,,,,
,桂巖,桂岩,1265,,null,,,,,,,,,,
,江均德,江均德,1265,,null,,,江景嵩,江景嵩,,,,,,
,鄧應龍,邓应龙,1265,,null,,,,,,,,,,
,李溶,李溶,1265,,null,,,,,,,,,,
,趙與橪,赵与橪,1265,,null,,,,,,,,,,
,趙孟沭,赵孟沭,1265,,null,,,,,,,,,,
,趙時仿,赵时仿,1265,,null,,,,,,,,,,
,陳鄂,陈鄂,1265,,null,,,,,,,,,,
,趙必錕,赵必锟,1265,,null,,,,,,,,,,
,趙必鍄,赵必𨱉,1265,,null,,,,,,,,,,
,趙必鯈,赵必鯈,1265,,null,,,,,,,,,,
,趙必煓,赵必煓,1265,,null,,,,,,,,,,
,趙良玕,赵良玕,1265,,null,,,,,,,,,,
,趙良璉,赵良琏,1265,,null,,,,,,,,,,
,趙崇倘,赵崇倘,1265,,null,,,,,,,,,,
,趙崇鉢,赵崇钵,1265,,null,,,,,,,,,,
,趙崇溥,赵崇溥,1265,,null,,,,,,,,,,
,趙與澴,赵与澴,1265,,null,,,,,,,,,,
,趙必太,赵必太,1265,,null,,,,,,,,,,
,趙孟領,赵孟领,1265,,null,,,,,,,,,,
,趙孟琇,赵孟琇,1265,,null,,,,,,,,,,
,趙必途,赵必途,1265,,null,,,,,,,,,,
,魏公圭,魏公圭,1265,,null,,,,,,,,,,
,曹應時,曹应时,1265,,null,,,,,,,,,,
,夏雷震,夏雷震,1265,,null,,,,,,,,,,
,羅可權,罗可权,1265,,null,,,,,,,,,,
,趙汝襂,赵汝襂,1265,,null,,,,,,,,,,
,趙崇鐷,赵崇鐷,1265,,null,,,,,,,,,,
,朱鼎來,朱鼎来,1265,,null,,,,,,,,,,
,劉聲道,刘声道,1265,,null,,,,,,,,,,
,趙與鋹,赵与鋹,1265,,null,,,,,,,,,,
,趙必萬,赵必万,1265,,null,,,,,,,,,,
,彭子紳,彭子绅,1265,,null,,,,,,,,,,
,鄢鼎新,鄢鼎新,1265,,null,,,,,,,,,,
,趙孟趯,赵孟趯,1265,,null,,,,,,,,,,
,趙與縜,赵与縜,1265,,null,,,,,,,,,,
,趙友渹,赵友渹,1265,,null,,,,,,,,,,
,趙必堞,赵必堞,1265,,null,,,,,,,,,,
,趙必濱,赵必滨,1265,,null,,,,,,,,,,
,趙必鍵,赵必键,1265,,null,,,,,,,,,,
,趙崇探,赵崇探,1265,,null,,,,,,,,,,
,趙崇碏,赵崇碏,1265,,null,,,,,,,,,,
,趙崇煜,赵崇煜,1265,,null,,,,,,,,,,
,趙崇熏,赵崇熏,1265,,null,,,,,,,,,,
,趙崇肜,赵崇肜,1265,,null,,,,,,,,,,
,趙崇衧,赵崇衧,1265,,null,,,,,,,,,,
,趙與涔,赵与涔,1265,,null,,,,,,,,,,
,趙與橅,赵与橅,1265,,null,,,,,,,,,,
,趙與鏃,赵与镞,1265,,null,,,,,,,,,,
,趙孟漧,赵孟漧,1265,,null,,,,,,,,,,
,趙師橚,赵师橚,1265,,null,,,,,,,,,,
,趙希曣,赵希曣,1265,,null,,,,,,,,,,
,伍應簡,伍应简,1265,,null,,,,,,,,,,
,周秉純,周秉纯,1265,,null,,,,,,,,,,
,周景祥,周景祥,1265,,null,,,,,,,,,,
,劉仁榮,刘仁荣,1265,,null,,,,,,,,,,
,劉三異,刘三异,1265,,null,,,,,,,,,,
,李埈,李埈,1265,,null,,,,,,,,,,
,趙汝崠,赵汝崠,1265,,null,,,,,,,,,,
,謝應鵬,谢应鹏,1265,,null,,,,,,,,,,
,趙孟建,赵孟建,1265,,null,,,,,,,,,,
,趙希椻,赵希椻,1265,,null,,,,,,,,,,
,劉正己,刘正己,1265,,null,,,,,,,,,,
,趙汝檀,赵汝檀,1265,,null,,,,,,,,,,
,趙崇鑷,赵崇镊,1265,,null,,,,,,,,,,
,趙崇褹,赵崇褹,1265,,null,,,,,,,,,,
,嚴逢原,严逢原,1265,,null,,,,,,,,,,
,徐遇順,徐遇顺,1265,,null,,,,,,,,,,
,廖應和,廖应和,1265,,null,,,,,方叔,方叔,,,,
,趙時凌,赵时凌,1265,,null,,,,,淡翁,淡翁,,,,
,趙若株,赵若株,1265,,null,,,,,伯春,伯春,,,,
,趙崇旃,赵崇旃,1265,,null,,,,,毓卿,毓卿,,,,
,阮應桂,阮应桂,1265,,null,,,,,,,,,,
,呂躍龍,吕跃龙,1265,,null,,,,,,,,,,
,趙孟溍,赵孟溍,1265,,null,,,趙孟潛,赵孟潜,,,,,,
,趙必暰,赵必暰,1265,,null,,,,,,,,,,
,樂椿夫,乐椿夫,1265,,null,,,,,,,,,,
,何揚袓,何扬袓,1265,,null,,,,,,,,,,
,徐十朋,徐十朋,1265,,null,,,,,,,,,,
,李解,李解,1265,,null,,,,,,,,,,
,黃三接,黄三接,1265,,null,,,,,,,,,,
,姚夢薦,姚梦荐,1265,,null,,,,,,,,,,
,楊應祥,杨应祥,1265,,null,,,,,,,,,,
,韓福孫,韩福孙,1265,,null,,,,,,,,,,
,樓巖,楼岩,1265,,null,,,,,,,,,,
,林子宣,林子宣,1265,,null,,,,,,,,,,
,陸覺,陆觉,1265,,null,,,,,,,,,,
,程淳袓,程淳袓,1265,,null,,,程醇袓,程醇袓,,,,,,
,趙必琢,赵必琢,1265,,null,,,,,,,,,,
,趙良輈,赵良辀,1265,,null,,,,,,,,,,
,洪恢,洪恢,1265,,null,,,,,,,,,,
,程應明,程应明,1265,,null,,,,,,,,,,
,胡元采,胡元采,1265,,null,,,,,,,,,,
,趙栕夫,赵栕夫,1265,,null,,,趙栕,赵栕,,,,,,
,黃庭蘭,黄庭兰,1265,,null,,,,,,,,,,
,李方載,李方载,1265,,null,,,,,,,,,,
,王廣壽,王广寿,1265,,null,,,,,,,,,,
,何夢與,何梦与,1265,,null,,,,,,,,,,
,趙大珏,赵大珏,1265,,null,,,,,,,,,,
,趙良瓔,赵良璎,1265,,null,,,,,,,,,,
,趙若沁,赵若沁,1265,,null,,,,,,,,,,
,趙與課,赵与课,1265,,null,,,,,,,,,,
,趙良樋,赵良樋,1265,,null,,,,,,,,,,
,趙友瀃,赵友𣽷,1265,,null,,,,,,,,,,
,趙孟訸,赵孟訸,1265,,null,,,,,,,,,,
,陳震龍,陈震龙,1265,,null,,,,,,,,,,
,林維,林维,1265,,null,,,,,,,,,,
,趙崇溡,赵崇𪶄,1265,,null,,,,,,,,,,
,林崇悦,林崇悦,1265,,null,,,,,,,,,,
,趙必灧,赵必滟,1265,,null,,,,,,,,,,
,陳仁夫,陈仁夫,1265,,null,,,,,,,,,,
,陳炳譽,陈炳誉,1265,,null,,,,,,,,,,
,趙必仔,赵必仔,1265,,null,,,,,,,,,,
,趙必朵,赵必朵,1265,,null,,,,,,,,,,
,趙必淡,赵必淡,1265,,null,,,,,,,,,,
,趙必臺,赵必台,1265,,null,,,,,,,,,,
,趙良儦,赵良儦,1265,,null,,,,,,,,,,
,趙若桄,赵若桄,1265,,null,,,,,,,,,,
,趙崇易,赵崇易,1265,,null,,,,,,,,,,
,趙與墏,赵与墏,1265,,null,,,,,,,,,,
,趙與燧,赵与燧,1265,,null,,,,,,,,,,
,趙與壑,赵与壑,1265,,null,,,,,,,,,,
,趙與偙,赵与偙,1265,,null,,,,,,,,,,
,趙與鈔,赵与钞,1265,,null,,,,,,,,,,
,趙與蓮,赵与莲,1265,,null,,,,,,,,,,
,趙孟德,赵孟德,1265,,null,,,,,,,,,,
,趙必塶,赵必塶,1265,,null,,,,,,,,,,
,趙崇瑓,赵崇瑓,1265,,null,,,,,,,,,,
,趙時締,赵时缔,1265,,null,,,,,,,,,,
,萬元善,万元善,1265,,null,,,,,,,,,,
,徐士魯,徐士鲁,1265,,null,,,,,,,,,,
,王伯松,王伯松,1265,,null,,,,,,,,,,
,張應奎,张应奎,1265,,null,,,,,,,,,,
,鄭應子,郑应子,1265,,null,,,鄭應之,郑应之,,,,,,
,鄭及之,郑及之,1265,,null,,,,,,,,,,
,呂順,吕顺,1265,,null,,,,,,,,,,
,葉培,叶培,1265,,null,,,,,,,,,,
,茹珍,茹珍,1265,,null,,,,,,,,,,
,陳庚金,陈庚金,1265,,null,,,,,,,,,,
,楊仲甫,杨仲甫,1265,,null,,,,,,,,,,
,陳眉,陈眉,1265,,null,,,,,,,,,,
,吳彪,吴彪,1265,,null,,,,,,,,,,
,唐昭伯,唐昭伯,1265,,null,,,,,,,,,,
,陳紹謙,陈绍谦,1265,,null,,,,,公孟,公孟,,,,
,吳彥恂,吴彦恂,1265,,null,,,,,,,,,,
,陳應期,陈应期,1265,,null,,,,,,,,,,
,皇甫雷,皇甫雷,1265,,null,,,,,,,,,,
,虞況,虞况,1265,,null,,,,,,,,,,
,趙孟鍝,赵孟鍝,1265,,null,,,,,,,,,,
,錢夢高,钱梦高,1265,,null,,,,,,,,,,
,趙彥老,赵彦老,1265,,null,,,,,,,,,,
,趙希鏽,赵希锈,1265,,null,,,,,,,,,,
,趙必熾,赵必炽,1265,,null,,,,,,,,,,
,趙若異,赵若异,1265,,null,,,,,,,,,,
,趙嗣元,赵嗣元,1265,,null,,,,,,,,,,
,趙崇縷,赵崇缕,1265,,null,,,,,,,,,,
,趙希憍,赵希憍,1265,,null,,,,,,,,,,
,趙崇祥,赵崇祥,1265,,null,,,,,,,,,,
,趙得夫,赵得夫,1265,,null,,,,,,,,,,
,揭夢拱,揭梦拱,1265,,null,,,,,,,,,,
,趙希秸,赵希秸,1265,,null,,,,,,,,,,
,趙必鋭,赵必锐,1265,,null,,,,,,,,,,
,趙若悠,赵若悠,1265,,null,,,,,,,,,,
,趙彥訂,赵彦订,1265,,null,,,,,,,,,,
,趙汝唐,赵汝唐,1265,,null,,,,,,,,,,
,趙崇段,赵崇段,1265,,null,,,,,,,,,,
,趙崇懦,赵崇懦,1265,,null,,,趙崇儒,赵崇儒,明道,明道,,,,
,趙與灅,赵与灅,1265,,null,,,,,景淵,景渊,,,,
,趙必逨,赵必逨,1265,,null,,,,,志及,志及,,,,
,趙彥湳,赵彦湳,1265,,null,,,,,南仲,南仲,,,,
,趙彥虞,赵彦虞,1265,,null,,,,,信仲,信仲,,,,
,趙時熧,赵时熧,1265,,null,,,,,幼明,幼明,,,,
,姚鶚,姚鹗,1265,,null,,,,,,,,,,
,毛友龍,毛友龙,1265,,null,,,,,,,,,,
,趙良明,赵良明,1265,,null,,,,,,,,,,
,毛孟明,毛孟明,1265,,null,,,,,,,,,,
,章申子,章申子,1265,,null,,,,,,,,,,
,朱堯佐,朱尧佐,1265,,null,,,,,,,,,,
,趙孟穗,赵孟穗,1265,,null,,,,,,,,,,
,趙時領,赵时领,1265,,null,,,,,,,,,,
,趙若定,赵若定,1265,,null,,,,,,,,,,
,趙時臨,赵时临,1265,,null,,,,,,,,,,
,熊舜選,熊舜选,1265,,null,,,,,,,,,,
,趙必淅,赵必淅,1265,,null,,,,,,,,,,
,趙必沭,赵必沭,1265,,null,,,,,,,,,,
,趙必忈,赵必忈,1265,,null,,,,,,,,,,
,趙必照,赵必照,1265,,null,,,,,,,,,,
,趙必鈱,赵必鈱,1265,,null,,,,,,,,,,
,趙必煾,赵必煾,1265,,null,,,,,,,,,,
,趙崇隧,赵崇隧,1265,,null,,,,,,,,,,
,趙與儅,赵与儅,1265,,null,,,,,,,,,,
,趙栭夫,赵栭夫,1265,,null,,,,,,,,,,
,趙良玢,赵良玢,1265,,null,,,,,,,,,,
,趙孟顒,赵孟颙,1265,,null,,,,,,,,,,
,趙崇中,赵崇中,1265,,null,,,,,,,,,,
,趙與恂,赵与恂,1265,,null,,,,,,,,,,
,趙與鈕,赵与钮,1265,,null,,,,,,,,,,
,蕭必强,萧必强,1265,,null,,,,,,,,,,
,趙必瞻,赵必瞻,1265,,null,,,,,,,,,,
,趙必弜,赵必弜,1265,,null,,,,,,,,,,
,趙孟秫,赵孟秫,1265,,null,,,,,,,,,,
,趙必穗,赵必穗,1265,,null,,,,,,,,,,
,趙與鼎,赵与鼎,1265,,null,,,,,,,,,,
,趙崇恁,赵崇恁,1265,,null,,,,,,,,,,
,趙若埱,赵若埱,1265,,null,,,,,,,,,,
,高烈,高烈,1265,,null,,,,,和父,和父,,,,
,闕定甫,阙定甫,1265,,null,,,,,,,,,,
,曾革,曾革,1265,,null,,,,,,,,,,
,李繼蹈,李继蹈,1265,,null,,,,,,,,,,
,鄒寧孫,邹宁孙,1265,,null,,,,,,,,,,
,陳道全,陈道全,1265,,null,,,,,,,,,,
,張應飛,张应飞,1265,,null,,,,,,,,,,
,蕭元登,萧元登,1265,,null,,,,,,,,,,
,鍾維祺,钟维祺,1265,,null,,,,,,,,,,
,曾登龍,曾登龙,1265,,null,,,,,,,,,,
,袁儒,袁儒,1265,,null,,,,,,,,,,
,潘文虎,潘文虎,1265,,null,,,,,,,,,,
,諸葛復明,诸葛复明,1265,,null,,,,,,,,,,
,周建,周建,1265,,null,,,,,,,,,,
,趙崇汰,赵崇汰,1265,,null,,,,,,,,,,
,鄭遇龍,郑遇龙,1265,,null,,,,,,,,,,
,徐龍雲,徐龙云,1265,,null,,,,,,,,,,
,劉有開,刘有开,1265,,null,,,,,,,,,,
,王峻,王峻,1265,,null,,,,,,,,,,
,王揣,王揣,1265,,null,,,,,,,,,,
,朱沐,朱沐,1265,,null,,,,,,,,,,
,趙與闢,赵与辟,1265,,null,,,,,,,,,,
,趙汝巇,赵汝巇,1265,,null,,,,,,,,,,
,周三德,周三德,1265,,null,,,,,,,,,,
,林梅發,林梅发,1265,,null,,,,,,,,,,
,熊翊龍,熊翊龙,1265,,null,,,,,,,,,,
,趙與鎘,赵与镉,1265,,null,,,,,,,,,,
,廖夢元,廖梦元,1265,,null,,,,,,,,,,
,何仲翔,何仲翔,1265,,null,,,,,,,,,,
,吳鳳孫,吴凤孙,1265,,null,,,,,,,,,,
,胡震元,胡震元,1265,,null,,,,,,,,,,
,趙時衛,赵时卫,1265,,null,,,,,,,,,,
,蕭庚龍,萧庚龙,1265,,null,,,,,,,,,,
,趙良偭,赵良偭,1265,,null,,,,,,,,,,
,趙時爝,赵时爝,1265,,null,,,,,,,,,,
,毛夢發,毛梦发,1265,,null,,,,,,,,,,
,常惟之,常惟之,1265,,null,,,常維之,常维之,,,,,,
,張光孫,张光孙,1265,,null,,,,,,,,,,
,張應高,张应高,1265,,null,,,,,,,,,,
,趙必鍈,赵必锳,1265,,null,,,,,,,,,,
,趙若涌,赵若涌,1265,,null,,,,,,,,,,
,趙崇運,赵崇运,1265,,null,,,,,,,,,,
,鮑福卿,鲍福卿,1265,,null,,,,,,,,,,
,趙希坏,赵希坏,1265,,null,,,,,,,,,,
,趙嗣錝,赵嗣𫓽,1265,,null,,,,,,,,,,
,李寅孫,李寅孙,1265,,null,,,,,,,,,,
,趙孟梃,赵孟梃,1265,,null,,,,,,,,,,
,安夢文,安梦文,1265,,null,,,,,,,,,,
,趙必造,赵必造,1265,,null,,,,,,,,,,
,趙必恪,赵必恪,1265,,null,,,,,,,,,,
,趙孟迶,赵孟迶,1265,,null,,,,,,,,,,
,趙與忈,赵与忈,1265,,null,,,,,,,,,,
,陳應星,陈应星,1265,,null,,,,,拱辰,拱辰,,,,
,趙崇夸,赵崇夸,1265,,null,,,,,,,,,,
,潘希點,潘希点,1265,,null,,,,,,,,,,
,趙時星,赵时星,1265,,null,,,,,,,,,,
,趙壟夫,赵垄夫,1265,,null,,,,,,,,,,
,趙若瀯,赵若瀯,1265,,null,,,,,,,,,,
,趙必涘,赵必涘,1265,,null,,,,,,,,,,
,車若春,车若春,1265,,null,,,,,,,,,,
,葉榮龍,叶荣龙,1265,,null,,,,,,,,,,
,趙希呐,赵希呐,1265,,null,,,,,,,,,,
,鄧祥龍,邓祥龙,1265,,null,,,,,,,,,,
,趙時礪,赵时砺,1265,,null,,,,,,,,,,
,趙時鉁,赵时𨱅,1265,,null,,,,,,,,,,
,趙必洳,赵必洳,1265,,null,,,,,,,,,,
,趙汝慤,赵汝悫,1265,,null,,,,,,,,,,
,趙時抋,赵时抋,1265,,null,,,,,,,,,,
,趙崇毗,赵崇毗,1265,,null,,,,,,,,,,
,趙必焄,赵必焄,1265,,null,,,,,茂可,茂可,,,,
,黃淵然,黄渊然,1265,,null,,,,,,,,,,
,趙希造,赵希造,1265,,null,,,,,,,,,,
,高子埜,高子埜,1265,,null,,,,,,,,,,
,趙守通,赵守通,1265,,null,,,,,,,,,,
,趙與杋,赵与杋,1265,,null,,,,,,,,,,
,趙時諺,赵时谚,1265,,null,,,,,,,,,,
,趙孟灅,赵孟灅,1265,,null,,,,,,,,,,
,黃君偉,黄君伟,1265,,null,,,,,,,,,,
,吳君揆,吴君揆,1265,,null,,,,,,,,,,
,龔老行,龚老行,1265,,null,,,,,,,,,,
,趙砊夫,赵砊夫,1265,,null,,,,,,,,,,
,趙時吉,赵时吉,1265,,null,,,,,,,,,,
,馮驥先,冯骥先,1265,,null,,,,,,,,,,
,趙必壆,赵必壆,1265,,null,,,,,,,,,,
,胡起龍,胡起龙,1265,,null,,,,,,,,,,
,揭夢登,揭梦登,1265,,null,,,,,,,,,,
,龔斗南,龚斗南,1265,,null,,,,,,,,,,
,吳應發,吴应发,1265,,null,,,,,,,,,,
,程東鳳,程东凤,1265,,null,,,,,朝陽,朝阳,,,,
,黃公紹,黄公绍,1265,,null,,,,,直翁,直翁,,,,
,姚龍起,姚龙起,1265,,null,,,,,安道,安道,,,,
,黃以牧,黄以牧,1265,,null,,,黄牧,黄牧,,,,,,
,陳文翁,陈文翁,1265,,null,,,,,,,,,,
,趙崇嘏,赵崇嘏,1265,,null,,,,,,,,,,
,趙與儻,赵与傥,1265,,null,,,,,,,,,,
,趙必淥,赵必渌,1265,,null,,,,,,,,,,
,傅夢澄,傅梦澄,1265,,null,,,,,,,,,,
,楊疇,杨畴,1265,,null,,,,,,,,,,
,鄭新之,郑新之,1265,,null,,,,,子在,子在,,,,
,陳輔伯,陈辅伯,1265,,null,,,,,,,,,,
,黃明豐,黄明丰,1265,,null,,,,,,,,,,
,秦季良,秦季良,1265,,null,,,,,,,,,,
,趙若輔,赵若辅,1265,,null,,,,,,,,,,
,趙若輇,赵若辁,1265,,null,,,,,,,,,,
,趙時偂,赵时偂,1265,,null,,,,,,,,,,
,趙寶夫,赵宝夫,1265,,null,,,,,,,,,,
,湯芳,汤芳,1265,,null,,,,,,,,,,
,林墳,林坟,1265,,null,,,,,,,,,,
,趙必滲,赵必渗,1265,,null,,,,,,,,,,
,趙若濔,赵若濔,1265,,null,,,,,,,,,,
,趙時玲,赵时玲,1265,,null,,,,,,,,,,
,趙時瑠,赵时瑠,1265,,null,,,,,,,,,,
,趙必侅,赵必侅,1265,,null,,,,,,,,,,
,黃應午,黄应午,1265,,null,,,,,,,,,,
,趙必徠,赵必徕,1265,,null,,,,,,,,,,
,趙時夫,赵时夫,1265,,null,,,,,,,,,,
,趙孟溶,赵孟溶,1265,,null,,,,,,,,,,
,趙與僕,赵与仆,1265,,null,,,,,,,,,,
,趙由權,赵由权,1265,,null,,,,,,,,,,
,趙必潭,赵必潭,1265,,null,,,,,,,,,,
,趙必竩,赵必竩,1265,,null,,,,,,,,,,
,趙崇球,赵崇球,1265,,null,,,,,,,,,,
,趙必宖,赵必宖,1265,,null,,,,,,,,,,
,趙與榕,赵与榕,1265,,null,,,,,,,,,,
,趙若琯,赵若琯,1265,,null,,,,,,,,,,
,趙必灆,赵必灆,1265,,null,,,,,,,,,,
,趙孟寶,赵孟宝,1265,,null,,,,,,,,,,
,李午,李午,1265,,null,,,,,亭正,亭正,,,,
,曹元凱,曹元凯,1265,,null,,,,,,,,,,
,林君榮,林君荣,1265,,null,,,,,,,,,,
,章桂發,章桂发,1265,,null,,,,,,,,,,
